"gwcode","fid","start","end","heg_main_match","rowmin","rowmax","colmin","colmax","filename"
360,88,1921,1940,"moldovan [org]",340,404,538,661,"360_1921_1940_moldovan_[org].tif"
360,88,1921,1940,"rusyn [org]",340,404,538,661,"360_1921_1940_rusyn_[org].tif"
360,88,1921,1940,"gagauz [org]",340,404,538,661,"360_1921_1940_gagauz_[org].tif"
360,88,1921,1940,"serbian [org]",340,404,538,661,"360_1921_1940_serbian_[org].tif"
360,88,1921,1940,"armenian [l2]",340,404,538,661,"360_1921_1940_armenian_[l2].tif"
360,88,1921,1940,"jewish",340,404,538,661,"360_1921_1940_jewish.tif"
360,88,1921,1940,"polish [org]",340,404,538,661,"360_1921_1940_polish_[org].tif"
360,88,1921,1940,"albanian [l2]",340,404,538,661,"360_1921_1940_albanian_[l2].tif"
360,88,1921,1940,"slovak [org]",340,404,538,661,"360_1921_1940_slovak_[org].tif"
360,88,1921,1940,"czech [org]",340,404,538,661,"360_1921_1940_czech_[org].tif"
360,88,1921,1940,"croatian [org]",340,404,538,661,"360_1921_1940_croatian_[org].tif"
360,88,1921,1940,"bosnian [org]",340,404,538,661,"360_1921_1940_bosnian_[org].tif"
360,90,1941,1945,"bulgarian [org]",345,401,538,651,"360_1941_1945_bulgarian_[org].tif"
360,90,1941,1945,"german [l5]",345,401,538,651,"360_1941_1945_german_[l5].tif"
360,90,1941,1945,"hungarian [org]",345,401,538,651,"360_1941_1945_hungarian_[org].tif"
360,90,1941,1945,"romanian [org]",345,401,538,651,"360_1941_1945_romanian_[org].tif"
360,90,1941,1945,"ukrainian [org]",345,401,538,651,"360_1941_1945_ukrainian_[org].tif"
360,90,1941,1945,"arabic [l5]",345,401,538,651,"360_1941_1945_arabic_[l5].tif"
360,90,1941,1945,"greek [l2]",345,401,538,651,"360_1941_1945_greek_[l2].tif"
360,90,1941,1945,"russian [org]",345,401,538,651,"360_1941_1945_russian_[org].tif"
360,90,1941,1945,"tatar [org]",345,401,538,651,"360_1941_1945_tatar_[org].tif"
360,90,1941,1945,"turkish [org]",345,401,538,651,"360_1941_1945_turkish_[org].tif"
360,90,1941,1945,"moldovan [org]",345,401,538,651,"360_1941_1945_moldovan_[org].tif"
360,90,1941,1945,"rusyn [org]",345,401,538,651,"360_1941_1945_rusyn_[org].tif"
360,90,1941,1945,"gagauz [org]",345,401,538,651,"360_1941_1945_gagauz_[org].tif"
360,90,1941,1945,"serbian [org]",345,401,538,651,"360_1941_1945_serbian_[org].tif"
360,90,1941,1945,"armenian [l2]",345,401,538,651,"360_1941_1945_armenian_[l2].tif"
360,90,1941,1945,"jewish",345,401,538,651,"360_1941_1945_jewish.tif"
360,90,1941,1945,"polish [org]",345,401,538,651,"360_1941_1945_polish_[org].tif"
360,90,1941,1945,"slovak [org]",345,401,538,651,"360_1941_1945_slovak_[org].tif"
360,90,1941,1945,"czech [org]",345,401,538,651,"360_1941_1945_czech_[org].tif"
360,90,1941,1945,"croatian [org]",345,401,538,651,"360_1941_1945_croatian_[org].tif"
360,90,1941,1945,"bosnian [org]",345,401,538,651,"360_1941_1945_bosnian_[org].tif"
360,90,1946,1947,"bulgarian [org]",345,401,538,651,"360_1946_1947_bulgarian_[org].tif"
360,90,1946,1947,"german [l5]",345,401,538,651,"360_1946_1947_german_[l5].tif"
360,90,1946,1947,"hungarian [org]",345,401,538,651,"360_1946_1947_hungarian_[org].tif"
360,90,1946,1947,"romanian [org]",345,401,538,651,"360_1946_1947_romanian_[org].tif"
360,90,1946,1947,"ukrainian [org]",345,401,538,651,"360_1946_1947_ukrainian_[org].tif"
360,90,1946,1947,"arabic [l5]",345,401,538,651,"360_1946_1947_arabic_[l5].tif"
360,90,1946,1947,"greek [l2]",345,401,538,651,"360_1946_1947_greek_[l2].tif"
360,90,1946,1947,"russian [org]",345,401,538,651,"360_1946_1947_russian_[org].tif"
360,90,1946,1947,"tatar [org]",345,401,538,651,"360_1946_1947_tatar_[org].tif"
360,90,1946,1947,"turkish [org]",345,401,538,651,"360_1946_1947_turkish_[org].tif"
360,90,1946,1947,"moldovan [org]",345,401,538,651,"360_1946_1947_moldovan_[org].tif"
360,90,1946,1947,"rusyn [org]",345,401,538,651,"360_1946_1947_rusyn_[org].tif"
360,90,1946,1947,"gagauz [org]",345,401,538,651,"360_1946_1947_gagauz_[org].tif"
360,90,1946,1947,"serbian [org]",345,401,538,651,"360_1946_1947_serbian_[org].tif"
360,90,1946,1947,"armenian [l2]",345,401,538,651,"360_1946_1947_armenian_[l2].tif"
360,90,1946,1947,"polish [org]",345,401,538,651,"360_1946_1947_polish_[org].tif"
360,90,1946,1947,"slovak [org]",345,401,538,651,"360_1946_1947_slovak_[org].tif"
360,90,1946,1947,"czech [org]",345,401,538,651,"360_1946_1947_czech_[org].tif"
360,90,1946,1947,"romani [l5]",345,401,538,651,"360_1946_1947_romani_[l5].tif"
360,90,1946,1947,"croatian [org]",345,401,538,651,"360_1946_1947_croatian_[org].tif"
360,90,1946,1947,"bosnian [org]",345,401,538,651,"360_1946_1947_bosnian_[org].tif"
360,90,1948,1950,"bulgarian [org]",345,401,538,651,"360_1948_1950_bulgarian_[org].tif"
360,90,1948,1950,"german [l5]",345,401,538,651,"360_1948_1950_german_[l5].tif"
360,90,1948,1950,"hungarian [org]",345,401,538,651,"360_1948_1950_hungarian_[org].tif"
360,90,1948,1950,"romanian [org]",345,401,538,651,"360_1948_1950_romanian_[org].tif"
360,90,1948,1950,"ukrainian [org]",345,401,538,651,"360_1948_1950_ukrainian_[org].tif"
360,90,1948,1950,"arabic [l5]",345,401,538,651,"360_1948_1950_arabic_[l5].tif"
360,90,1948,1950,"greek [l2]",345,401,538,651,"360_1948_1950_greek_[l2].tif"
360,90,1948,1950,"russian [org]",345,401,538,651,"360_1948_1950_russian_[org].tif"
360,90,1948,1950,"tatar [org]",345,401,538,651,"360_1948_1950_tatar_[org].tif"
360,90,1948,1950,"turkish [org]",345,401,538,651,"360_1948_1950_turkish_[org].tif"
360,90,1948,1950,"moldovan [org]",345,401,538,651,"360_1948_1950_moldovan_[org].tif"
360,90,1948,1950,"rusyn [org]",345,401,538,651,"360_1948_1950_rusyn_[org].tif"
360,90,1948,1950,"gagauz [org]",345,401,538,651,"360_1948_1950_gagauz_[org].tif"
360,90,1948,1950,"serbian [org]",345,401,538,651,"360_1948_1950_serbian_[org].tif"
360,90,1948,1950,"armenian [l2]",345,401,538,651,"360_1948_1950_armenian_[l2].tif"
360,90,1948,1950,"polish [org]",345,401,538,651,"360_1948_1950_polish_[org].tif"
360,90,1948,1950,"slovak [org]",345,401,538,651,"360_1948_1950_slovak_[org].tif"
360,90,1948,1950,"czech [org]",345,401,538,651,"360_1948_1950_czech_[org].tif"
360,90,1948,1950,"romani [l5]",345,401,538,651,"360_1948_1950_romani_[l5].tif"
360,90,1948,1950,"croatian [org]",345,401,538,651,"360_1948_1950_croatian_[org].tif"
360,90,1948,1950,"bosnian [org]",345,401,538,651,"360_1948_1950_bosnian_[org].tif"
360,90,1951,2020,"bulgarian [org]",345,401,538,651,"360_1951_2020_bulgarian_[org].tif"
360,90,1951,2020,"german [l5]",345,401,538,651,"360_1951_2020_german_[l5].tif"
360,90,1951,2020,"hungarian [org]",345,401,538,651,"360_1951_2020_hungarian_[org].tif"
360,90,1951,2020,"romanian [org]",345,401,538,651,"360_1951_2020_romanian_[org].tif"
360,90,1951,2020,"ukrainian [org]",345,401,538,651,"360_1951_2020_ukrainian_[org].tif"
360,90,1951,2020,"arabic [l5]",345,401,538,651,"360_1951_2020_arabic_[l5].tif"
360,90,1951,2020,"greek [l2]",345,401,538,651,"360_1951_2020_greek_[l2].tif"
360,90,1951,2020,"russian [org]",345,401,538,651,"360_1951_2020_russian_[org].tif"
360,90,1951,2020,"tatar [org]",345,401,538,651,"360_1951_2020_tatar_[org].tif"
360,90,1951,2020,"turkish [org]",345,401,538,651,"360_1951_2020_turkish_[org].tif"
360,90,1951,2020,"moldovan [org]",345,401,538,651,"360_1951_2020_moldovan_[org].tif"
360,90,1951,2020,"rusyn [org]",345,401,538,651,"360_1951_2020_rusyn_[org].tif"
360,90,1951,2020,"gagauz [org]",345,401,538,651,"360_1951_2020_gagauz_[org].tif"
360,90,1951,2020,"serbian [org]",345,401,538,651,"360_1951_2020_serbian_[org].tif"
360,90,1951,2020,"armenian [l2]",345,401,538,651,"360_1951_2020_armenian_[l2].tif"
360,90,1951,2020,"polish [org]",345,401,538,651,"360_1951_2020_polish_[org].tif"
360,90,1951,2020,"slovak [org]",345,401,538,651,"360_1951_2020_slovak_[org].tif"
360,90,1951,2020,"czech [org]",345,401,538,651,"360_1951_2020_czech_[org].tif"
360,90,1951,2020,"romani [l5]",345,401,538,651,"360_1951_2020_romani_[l5].tif"
360,90,1951,2020,"croatian [org]",345,401,538,651,"360_1951_2020_croatian_[org].tif"
360,90,1951,2020,"bosnian [org]",345,401,538,651,"360_1951_2020_bosnian_[org].tif"
360,91,1917,1918,"bulgarian [org]",345,404,564,651,"360_1917_1918_bulgarian_[org].tif"
360,91,1917,1918,"german [l5]",345,404,564,651,"360_1917_1918_german_[l5].tif"
360,91,1917,1918,"hungarian [org]",345,404,564,651,"360_1917_1918_hungarian_[org].tif"
360,91,1917,1918,"romanian [org]",345,404,564,651,"360_1917_1918_romanian_[org].tif"
360,91,1917,1918,"ukrainian [org]",345,404,564,651,"360_1917_1918_ukrainian_[org].tif"
360,91,1917,1918,"arabic [l5]",345,404,564,651,"360_1917_1918_arabic_[l5].tif"
360,91,1917,1918,"greek [l2]",345,404,564,651,"360_1917_1918_greek_[l2].tif"
360,91,1917,1918,"russian [org]",345,404,564,651,"360_1917_1918_russian_[org].tif"
360,91,1917,1918,"tatar [org]",345,404,564,651,"360_1917_1918_tatar_[org].tif"
360,91,1917,1918,"turkish [org]",345,404,564,651,"360_1917_1918_turkish_[org].tif"
360,91,1917,1918,"moldovan [org]",345,404,564,651,"360_1917_1918_moldovan_[org].tif"
360,91,1917,1918,"rusyn [org]",345,404,564,651,"360_1917_1918_rusyn_[org].tif"
360,91,1917,1918,"gagauz [org]",345,404,564,651,"360_1917_1918_gagauz_[org].tif"
360,91,1917,1918,"serbian [org]",345,404,564,651,"360_1917_1918_serbian_[org].tif"
360,91,1917,1918,"jewish",345,404,564,651,"360_1917_1918_jewish.tif"
360,91,1917,1918,"polish [org]",345,404,564,651,"360_1917_1918_polish_[org].tif"
365,101,1941,1941,"estonian, standard [org]",1,464,546,1121,"365_1941_1941_estonian,_standard_[org].tif"
365,101,1941,1941,"russian [org]",1,464,546,1121,"365_1941_1941_russian_[org].tif"
365,101,1941,1941,"german [l5]",1,464,546,1121,"365_1941_1941_german_[l5].tif"
365,101,1941,1941,"azerbaijani [l4]",1,464,546,1121,"365_1941_1941_azerbaijani_[l4].tif"
365,101,1941,1941,"armenian [l2]",1,464,546,1121,"365_1941_1941_armenian_[l2].tif"
365,101,1941,1941,"tatar [org]",1,464,546,1121,"365_1941_1941_tatar_[org].tif"
365,101,1941,1941,"georgian [org]",1,464,546,1121,"365_1941_1941_georgian_[org].tif"
365,101,1941,1941,"avar [l4]",1,464,546,1121,"365_1941_1941_avar_[l4].tif"
365,101,1941,1941,"kumyk [org]",1,464,546,1121,"365_1941_1941_kumyk_[org].tif"
365,101,1941,1941,"lezgi [org]",1,464,546,1121,"365_1941_1941_lezgi_[org].tif"
365,101,1941,1941,"rutul [org]",1,464,546,1121,"365_1941_1941_rutul_[org].tif"
365,101,1941,1941,"talysh [org]",1,464,546,1121,"365_1941_1941_talysh_[org].tif"
365,101,1941,1941,"tat [l6]",1,464,546,1121,"365_1941_1941_tat_[l6].tif"
365,101,1941,1941,"aghul [org]",1,464,546,1121,"365_1941_1941_aghul_[org].tif"
365,101,1941,1941,"kurdish [l6]",1,464,546,1121,"365_1941_1941_kurdish_[l6].tif"
365,101,1941,1941,"andi [org]",1,464,546,1121,"365_1941_1941_andi_[org].tif"
365,101,1941,1941,"khinalugh [org]",1,464,546,1121,"365_1941_1941_khinalugh_[org].tif"
365,101,1941,1941,"kryts [org]",1,464,546,1121,"365_1941_1941_kryts_[org].tif"
365,101,1941,1941,"tsakhur [org]",1,464,546,1121,"365_1941_1941_tsakhur_[org].tif"
365,101,1941,1941,"lezgic [l3]",1,464,546,1121,"365_1941_1941_lezgic_[l3].tif"
365,101,1941,1941,"turkish [org]",1,464,546,1121,"365_1941_1941_turkish_[org].tif"
365,101,1941,1941,"osetin [org]",1,464,546,1121,"365_1941_1941_osetin_[org].tif"
365,101,1941,1941,"ukrainian [org]",1,464,546,1121,"365_1941_1941_ukrainian_[org].tif"
365,101,1941,1941,"lak [org]",1,464,546,1121,"365_1941_1941_lak_[org].tif"
365,101,1941,1941,"tabassaran [org]",1,464,546,1121,"365_1941_1941_tabassaran_[org].tif"
365,101,1941,1941,"dido [org]",1,464,546,1121,"365_1941_1941_dido_[org].tif"
365,101,1941,1941,"farsi, western [org]",1,464,546,1121,"365_1941_1941_farsi,_western_[org].tif"
365,101,1941,1941,"jewish",1,464,546,1121,"365_1941_1941_jewish.tif"
365,101,1941,1941,"kalmyk-oirat [org]",1,464,546,1121,"365_1941_1941_kalmyk-oirat_[org].tif"
365,101,1941,1941,"greek [l2]",1,464,546,1121,"365_1941_1941_greek_[l2].tif"
365,101,1941,1941,"aramaic [l4]",1,464,546,1121,"365_1941_1941_aramaic_[l4].tif"
365,101,1941,1941,"moldovan [org]",1,464,546,1121,"365_1941_1941_moldovan_[org].tif"
365,101,1941,1941,"turkmen [org]",1,464,546,1121,"365_1941_1941_turkmen_[org].tif"
365,101,1941,1941,"belarusan [org]",1,464,546,1121,"365_1941_1941_belarusan_[org].tif"
365,101,1941,1941,"abkhaz [org]",1,464,546,1121,"365_1941_1941_abkhaz_[org].tif"
365,101,1941,1941,"balkar [dial]",1,464,546,1121,"365_1941_1941_balkar_[dial].tif"
365,101,1941,1941,"chechen [org]",1,464,546,1121,"365_1941_1941_chechen_[org].tif"
365,101,1941,1941,"ingush [org]",1,464,546,1121,"365_1941_1941_ingush_[org].tif"
365,101,1941,1941,"karachay [dial]",1,464,546,1121,"365_1941_1941_karachay_[dial].tif"
365,101,1941,1941,"bats [org]",1,464,546,1121,"365_1941_1941_bats_[org].tif"
365,101,1941,1941,"bulgarian [org]",1,464,546,1121,"365_1941_1941_bulgarian_[org].tif"
365,101,1941,1941,"kabardian [org]",1,464,546,1121,"365_1941_1941_kabardian_[org].tif"
365,101,1941,1941,"laz [org]",1,464,546,1121,"365_1941_1941_laz_[org].tif"
365,101,1941,1941,"mingrelian [org]",1,464,546,1121,"365_1941_1941_mingrelian_[org].tif"
365,101,1941,1941,"svan [l2]",1,464,546,1121,"365_1941_1941_svan_[l2].tif"
365,101,1941,1941,"bezhta [org]",1,464,546,1121,"365_1941_1941_bezhta_[org].tif"
365,101,1941,1941,"adyghe [org]",1,464,546,1121,"365_1941_1941_adyghe_[org].tif"
365,101,1941,1941,"romanian [org]",1,464,546,1121,"365_1941_1941_romanian_[org].tif"
365,101,1941,1941,"albanian [l2]",1,464,546,1121,"365_1941_1941_albanian_[l2].tif"
365,101,1941,1941,"gagauz [org]",1,464,546,1121,"365_1941_1941_gagauz_[org].tif"
365,101,1941,1941,"hungarian [org]",1,464,546,1121,"365_1941_1941_hungarian_[org].tif"
365,101,1941,1941,"polish [org]",1,464,546,1121,"365_1941_1941_polish_[org].tif"
365,101,1941,1941,"rusyn [org]",1,464,546,1121,"365_1941_1941_rusyn_[org].tif"
365,101,1941,1941,"dargwa [org]",1,464,546,1121,"365_1941_1941_dargwa_[org].tif"
365,101,1941,1941,"kazakh [org]",1,464,546,1121,"365_1941_1941_kazakh_[org].tif"
365,101,1941,1941,"bashkort [org]",1,464,546,1121,"365_1941_1941_bashkort_[org].tif"
365,101,1941,1941,"chuvash [org]",1,464,546,1121,"365_1941_1941_chuvash_[org].tif"
365,101,1941,1941,"finnish [org]",1,464,546,1121,"365_1941_1941_finnish_[org].tif"
365,101,1941,1941,"karelian [org]",1,464,546,1121,"365_1941_1941_karelian_[org].tif"
365,101,1941,1941,"mansi [org]",1,464,546,1121,"365_1941_1941_mansi_[org].tif"
365,101,1941,1941,"mari [l2]",1,464,546,1121,"365_1941_1941_mari_[l2].tif"
365,101,1941,1941,"mordvin [l2]",1,464,546,1121,"365_1941_1941_mordvin_[l2].tif"
365,101,1941,1941,"nogai [org]",1,464,546,1121,"365_1941_1941_nogai_[org].tif"
365,101,1941,1941,"sami [l2]",1,464,546,1121,"365_1941_1941_sami_[l2].tif"
365,101,1941,1941,"samoyed [l2]",1,464,546,1121,"365_1941_1941_samoyed_[l2].tif"
365,101,1941,1941,"udmurt [org]",1,464,546,1121,"365_1941_1941_udmurt_[org].tif"
365,101,1941,1941,"komi-zyrian [org]",1,464,546,1121,"365_1941_1941_komi-zyrian_[org].tif"
365,101,1941,1941,"latvian, standard [org]",1,464,546,1121,"365_1941_1941_latvian,_standard_[org].tif"
365,101,1941,1941,"archi [org]",1,464,546,1121,"365_1941_1941_archi_[org].tif"
365,101,1941,1941,"czech [org]",1,464,546,1121,"365_1941_1941_czech_[org].tif"
365,101,1941,1941,"abaza [org]",1,464,546,1121,"365_1941_1941_abaza_[org].tif"
365,101,1941,1941,"ingrian [org]",1,464,546,1121,"365_1941_1941_ingrian_[org].tif"
365,101,1941,1941,"komi-permyak [org]",1,464,546,1121,"365_1941_1941_komi-permyak_[org].tif"
365,101,1941,1941,"veps [org]",1,464,546,1121,"365_1941_1941_veps_[org].tif"
365,101,1941,1941,"lithuanian [org]",1,464,546,1121,"365_1941_1941_lithuanian_[org].tif"
365,101,1941,1941,"norwegian [org]",1,464,546,1121,"365_1941_1941_norwegian_[org].tif"
365,101,1941,1941,"vod [org]",1,464,546,1121,"365_1941_1941_vod_[org].tif"
365,101,1941,1941,"khvarshi [org]",1,464,546,1121,"365_1941_1941_khvarshi_[org].tif"
365,101,1941,1941,"liv [org]",1,464,546,1121,"365_1941_1941_liv_[org].tif"
365,101,1941,1941,"swedish [org]",1,464,546,1121,"365_1941_1941_swedish_[org].tif"
365,101,1941,1941,"italian [org]",1,464,546,1121,"365_1941_1941_italian_[org].tif"
365,101,1942,1942,"estonian, standard [org]",1,464,546,1121,"365_1942_1942_estonian,_standard_[org].tif"
365,101,1942,1942,"russian [org]",1,464,546,1121,"365_1942_1942_russian_[org].tif"
365,101,1942,1942,"german [l5]",1,464,546,1121,"365_1942_1942_german_[l5].tif"
365,101,1942,1942,"azerbaijani [l4]",1,464,546,1121,"365_1942_1942_azerbaijani_[l4].tif"
365,101,1942,1942,"armenian [l2]",1,464,546,1121,"365_1942_1942_armenian_[l2].tif"
365,101,1942,1942,"tatar [org]",1,464,546,1121,"365_1942_1942_tatar_[org].tif"
365,101,1942,1942,"georgian [org]",1,464,546,1121,"365_1942_1942_georgian_[org].tif"
365,101,1942,1942,"avar [l4]",1,464,546,1121,"365_1942_1942_avar_[l4].tif"
365,101,1942,1942,"kumyk [org]",1,464,546,1121,"365_1942_1942_kumyk_[org].tif"
365,101,1942,1942,"lezgi [org]",1,464,546,1121,"365_1942_1942_lezgi_[org].tif"
365,101,1942,1942,"rutul [org]",1,464,546,1121,"365_1942_1942_rutul_[org].tif"
365,101,1942,1942,"talysh [org]",1,464,546,1121,"365_1942_1942_talysh_[org].tif"
365,101,1942,1942,"tat [l6]",1,464,546,1121,"365_1942_1942_tat_[l6].tif"
365,101,1942,1942,"aghul [org]",1,464,546,1121,"365_1942_1942_aghul_[org].tif"
365,101,1942,1942,"kurdish [l6]",1,464,546,1121,"365_1942_1942_kurdish_[l6].tif"
365,101,1942,1942,"andi [org]",1,464,546,1121,"365_1942_1942_andi_[org].tif"
365,101,1942,1942,"khinalugh [org]",1,464,546,1121,"365_1942_1942_khinalugh_[org].tif"
365,101,1942,1942,"kryts [org]",1,464,546,1121,"365_1942_1942_kryts_[org].tif"
365,101,1942,1942,"tsakhur [org]",1,464,546,1121,"365_1942_1942_tsakhur_[org].tif"
365,101,1942,1942,"lezgic [l3]",1,464,546,1121,"365_1942_1942_lezgic_[l3].tif"
365,101,1942,1942,"turkish [org]",1,464,546,1121,"365_1942_1942_turkish_[org].tif"
365,101,1942,1942,"osetin [org]",1,464,546,1121,"365_1942_1942_osetin_[org].tif"
365,101,1942,1942,"ukrainian [org]",1,464,546,1121,"365_1942_1942_ukrainian_[org].tif"
365,101,1942,1942,"lak [org]",1,464,546,1121,"365_1942_1942_lak_[org].tif"
365,101,1942,1942,"tabassaran [org]",1,464,546,1121,"365_1942_1942_tabassaran_[org].tif"
365,101,1942,1942,"dido [org]",1,464,546,1121,"365_1942_1942_dido_[org].tif"
365,101,1942,1942,"farsi, western [org]",1,464,546,1121,"365_1942_1942_farsi,_western_[org].tif"
365,101,1942,1942,"jewish",1,464,546,1121,"365_1942_1942_jewish.tif"
365,101,1942,1942,"kalmyk-oirat [org]",1,464,546,1121,"365_1942_1942_kalmyk-oirat_[org].tif"
365,101,1942,1942,"greek [l2]",1,464,546,1121,"365_1942_1942_greek_[l2].tif"
365,101,1942,1942,"aramaic [l4]",1,464,546,1121,"365_1942_1942_aramaic_[l4].tif"
365,101,1942,1942,"moldovan [org]",1,464,546,1121,"365_1942_1942_moldovan_[org].tif"
365,101,1942,1942,"turkmen [org]",1,464,546,1121,"365_1942_1942_turkmen_[org].tif"
365,101,1942,1942,"belarusan [org]",1,464,546,1121,"365_1942_1942_belarusan_[org].tif"
365,101,1942,1942,"abkhaz [org]",1,464,546,1121,"365_1942_1942_abkhaz_[org].tif"
365,101,1942,1942,"balkar [dial]",1,464,546,1121,"365_1942_1942_balkar_[dial].tif"
365,101,1942,1942,"chechen [org]",1,464,546,1121,"365_1942_1942_chechen_[org].tif"
365,101,1942,1942,"ingush [org]",1,464,546,1121,"365_1942_1942_ingush_[org].tif"
365,101,1942,1942,"karachay [dial]",1,464,546,1121,"365_1942_1942_karachay_[dial].tif"
365,101,1942,1942,"bats [org]",1,464,546,1121,"365_1942_1942_bats_[org].tif"
365,101,1942,1942,"bulgarian [org]",1,464,546,1121,"365_1942_1942_bulgarian_[org].tif"
365,101,1942,1942,"kabardian [org]",1,464,546,1121,"365_1942_1942_kabardian_[org].tif"
365,101,1942,1942,"laz [org]",1,464,546,1121,"365_1942_1942_laz_[org].tif"
365,101,1942,1942,"mingrelian [org]",1,464,546,1121,"365_1942_1942_mingrelian_[org].tif"
365,101,1942,1942,"svan [l2]",1,464,546,1121,"365_1942_1942_svan_[l2].tif"
365,101,1942,1942,"bezhta [org]",1,464,546,1121,"365_1942_1942_bezhta_[org].tif"
365,101,1942,1942,"adyghe [org]",1,464,546,1121,"365_1942_1942_adyghe_[org].tif"
365,101,1942,1942,"romanian [org]",1,464,546,1121,"365_1942_1942_romanian_[org].tif"
365,101,1942,1942,"albanian [l2]",1,464,546,1121,"365_1942_1942_albanian_[l2].tif"
365,101,1942,1942,"gagauz [org]",1,464,546,1121,"365_1942_1942_gagauz_[org].tif"
365,101,1942,1942,"hungarian [org]",1,464,546,1121,"365_1942_1942_hungarian_[org].tif"
365,101,1942,1942,"polish [org]",1,464,546,1121,"365_1942_1942_polish_[org].tif"
365,101,1942,1942,"rusyn [org]",1,464,546,1121,"365_1942_1942_rusyn_[org].tif"
365,101,1942,1942,"dargwa [org]",1,464,546,1121,"365_1942_1942_dargwa_[org].tif"
365,101,1942,1942,"kazakh [org]",1,464,546,1121,"365_1942_1942_kazakh_[org].tif"
365,101,1942,1942,"bashkort [org]",1,464,546,1121,"365_1942_1942_bashkort_[org].tif"
